Unnamed: 0,id,user_id,timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id
10502,4681805,78877306,1526360099,230000,Home purchase,REJECTED,8.7,
10503,39683275,78877306,1525924567,90000,Home purchase,REJECTED,6.7,
10523,98065773,44380431,1526838827,30000,Buying a pet,ACCEPTED,8.7,
10533,82514201,37229192,1527026654,250000,Home purchase,ACCEPTED,7.0,"(50131202,)"
10534,95235995,65045423,1526916539,240000,home purchase,ACCEPTED,8.7,
10551,70278706,39844717,1527599093,60000,Refinance existing loans,ACCEPTED,7.0,"(89456801,)"
10588,28914978,70088298,1527388555,210000,Buying a pet,ACCEPTED,14.0,
10604,99342161,67616717,1526376861,230000,home purchase,REJECTED,8.7,
10662,83496053,10757899,1525352256,180000,Home purchase,REJECTED,8.7,
10663,61333883,35208241,1527431189,220000,Buying a pet,REJECTED,7.0,
10698,87096945,1738791,1527358146,180000,Buying a pet,ACCEPTED,7.0,
10726,49304432,96724502,1526900571,40000,Buying a pet,REJECTED,6.7,
10736,602176,6327129,1527197034,220000,home purchase,ACCEPTED,6.7,
10742,26694088,85151642,1526139798,280000,Buying a pet,ACCEPTED,7.0,
10746,33650950,50623671,1526414066,200000,home purchase,REJECTED,6.7,"(21667376,)"
10782,71494932,9441066,1525501165,150000,Refinance existing loans,REJECTED,8.7,
10783,17539990,56957404,1526365977,150000,Buying a pet,ACCEPTED,7.0,
10864,38979910,29851269,1527676475,100000,Refinance existing loans,REJECTED,8.7,
10912,22264115,63076359,1525962511,90000,Home purchase,REJECTED,14.0,"(50616914,)"
10913,55169037,20086548,1527597884,40000,home purchase,REJECTED,6.7,
10963,45074644,79777526,1525994678,150000,Buying a pet,REJECTED,14.0,
10973,17554346,1739085,1526368411,80000,buying a pet,ACCEPTED,8.7,
11010,92756332,78404904,1527546684,200000,Home purchase,ACCEPTED,6.7,
11055,83743264,33446041,1527466204,170000,buying a pet,REJECTED,14.0,
11077,8187060,33459749,1527241518,180000,buying a pet,ACCEPTED,6.7,"(56944469,)"
11149,46348610,29378624,1525962749,240000,Refinance existing loans,ACCEPTED,8.7,
11166,67117430,42884054,1525469146,150000,Refinance existing loans,REJECTED,7.0,"(71525371,)"
11186,27854945,7329662,1525382902,150000,Refinance existing loans,ACCEPTED,8.7,
11266,53550653,17709481,1526866366,240000,Refinance existing loans,REJECTED,14.0,
11366,98535060,2583856,1525272166,50000,Buying a pet,ACCEPTED,14.0,
11379,10338814,9340046,1526628215,90000,Refinance existing loans,ACCEPTED,7.0,
11449,14888438,93338148,1525330069,60000,Home purchase,REJECTED,6.7,
11515,77184299,72370475,1526413290,50000,Home purchase,REJECTED,8.7,
11548,52520125,67563904,1526919330,210000,buying a pet,ACCEPTED,7.0,
11550,45561058,54431386,1527365834,290000,Refinance existing loans,REJECTED,8.7,
11560,1118720,96672780,1526913636,40000,Refinance existing loans,ACCEPTED,14.0,
11564,66179104,96707160,1526365875,250000,buying a pet,REJECTED,14.0,"(38568643,)"
11595,43863591,89287377,1527141538,150000,Buying a pet,REJECTED,14.0,"(59387450,)"
11596,67452013,75565690,1525329123,190000,Refinance existing loans,REJECTED,14.0,"(86727518,)"
11608,11049724,10876701,1526922868,150000,Refinance existing loans,ACCEPTED,7.0,
11611,81964692,59679125,1525455265,260000,Refinance existing loans,ACCEPTED,8.7,
11617,63724329,47801457,1525704394,270000,Buying a pet,REJECTED,7.0,
11620,55756675,29388566,1527135865,280000,Buying a pet,REJECTED,8.7,
11672,18511837,7068118,1525862402,50000,Refinance existing loans,REJECTED,7.0,
11675,36942493,26018677,1527133623,250000,Buying a pet,ACCEPTED,7.0,
11684,97729239,79068011,1526608431,210000,Buying a pet,ACCEPTED,7.0,
11734,57245887,45117115,1526148923,250000,Refinance existing loans,ACCEPTED,8.7,
11757,29000770,13184354,1525240708,100000,Refinance existing loans,ACCEPTED,14.0,
11771,17837867,73776114,1526008756,280000,Home purchase,REJECTED,14.0,
11797,93891057,35877737,1527507175,180000,Refinance existing loans,REJECTED,8.7,"(84616147,)"
11800,19023103,18860509,1526727879,280000,Refinance existing loans,REJECTED,6.7,
11810,29504561,10043518,1527584616,230000,Buying a pet,REJECTED,7.0,
11816,28784301,63925910,1526335936,150000,Home purchase,ACCEPTED,6.7,"(95187616,)"
11824,24663398,77885788,1526870277,40000,Buying a pet,ACCEPTED,8.7,
11829,25682428,82322882,1526542145,200000,Home purchase,ACCEPTED,7.0,
11893,54188848,32736202,1526247846,50000,Refinance existing loans,ACCEPTED,6.7,
11912,7666004,53162851,1527701347,230000,buying a pet,REJECTED,6.7,"(86990478,)"
11943,30369222,41046448,1527286487,260000,Refinance existing loans,REJECTED,14.0,
11953,25425565,79892623,1525575793,30000,Buying a pet,REJECTED,6.7,
11956,64333404,60224198,1527673990,100000,buying a pet,REJECTED,7.0,
12006,90156895,72234076,1525937882,300000,Refinance existing loans,ACCEPTED,14.0,
12023,58966745,15750170,1526822588,220000,home purchase,REJECTED,6.7,"(52711109,)"
12032,5484035,31499161,1526658977,290000,Refinance existing loans,REJECTED,8.7,
12043,28158629,14088228,1526554315,270000,Refinance existing loans,REJECTED,14.0,
12058,21922944,72530082,1527631422,240000,home purchase,REJECTED,8.7,
12086,29337981,24778571,1526780268,70000,Buying a pet,ACCEPTED,6.7,
12090,7751907,96786513,1526071782,30000,Buying a pet,ACCEPTED,7.0,"(86284391,)"
12092,2409519,94768438,1527463543,60000,Home purchase,REJECTED,8.7,
12132,54580836,16489555,1526915748,280000,Refinance existing loans,ACCEPTED,8.7,
12170,81749911,24338093,1526016765,220000,Home purchase,ACCEPTED,8.7,"(78145227,)"
12188,58869729,4991714,1525158549,270000,Home purchase,ACCEPTED,8.7,
12222,31417995,85042757,1526878299,220000,buying a pet,REJECTED,6.7,"(97453265,)"
12281,13317546,37264235,1525420255,290000,Buying a pet,ACCEPTED,6.7,
12296,54493803,49189940,1526662783,280000,Refinance existing loans,REJECTED,7.0,
12309,62944473,57094333,1526917367,180000,buying a pet,REJECTED,6.7,
12311,90852950,26614561,1526616672,30000,Home purchase,REJECTED,8.7,
12325,90292220,47994225,1526178987,150000,home purchase,REJECTED,7.0,"(30680753,)"
12398,52004776,98239228,1525222506,70000,buying a pet,REJECTED,14.0,
12412,75626342,76308986,1527700964,120000,Buying a pet,ACCEPTED,7.0,
12430,64310561,10118049,1526094078,240000,Refinance existing loans,ACCEPTED,6.7,
12446,21822019,86311602,1525159363,30000,Home purchase,ACCEPTED,14.0,"(83271749,)"
12463,47715252,78714757,1526010403,270000,Refinance existing loans,REJECTED,8.7,"(10332696,)"
12469,90916784,64472099,1525509259,230000,Buying a pet,REJECTED,14.0,
12471,86181356,94765524,1526677419,190000,Refinance existing loans,ACCEPTED,7.0,"(87203842,)"
12579,84073502,47502794,1525989177,240000,home purchase,REJECTED,8.7,
12605,47591698,19187910,1526709699,20000,Refinance existing loans,REJECTED,8.7,
12610,30404754,8944675,1526820485,290000,Home purchase,REJECTED,14.0,"(47703080,)"
12622,72082703,75389085,1526558275,170000,Refinance existing loans,REJECTED,8.7,"(96345567,)"
12663,2519695,24012711,1526921609,60000,Buying a pet,ACCEPTED,7.0,
12682,43734542,5219135,1527256598,90000,Buying a pet,REJECTED,7.0,
12743,14004394,56701098,1526023861,60000,Buying a pet,REJECTED,7.0,
12758,88101705,20021038,1526479462,180000,Buying a pet,ACCEPTED,14.0,
12807,68913179,92396697,1527605419,20000,Refinance existing loans,ACCEPTED,8.7,
12810,6425526,92391355,1527161007,150000,Refinance existing loans,ACCEPTED,6.7,
12835,46096684,49146698,1527417112,200000,Buying a pet,ACCEPTED,7.0,"(82599728,)"
12843,23073528,91610155,1525943632,230000,Buying a pet,REJECTED,8.7,
12868,99223261,22602199,1527431667,280000,Refinance existing loans,REJECTED,14.0,
12886,90150417,65370998,1526777637,200000,Buying a pet,REJECTED,14.0,
12896,19550850,52504317,1526420892,80000,Home purchase,ACCEPTED,6.7,"(24267503,)"
12898,59910633,33517528,1526000635,190000,Refinance existing loans,REJECTED,8.7,
12915,78052134,8932832,1525796048,120000,Buying a pet,ACCEPTED,8.7,
12923,24183222,51849447,1527204321,280000,Buying a pet,ACCEPTED,7.0,
12927,18868768,2081315,1526076953,220000,Buying a pet,ACCEPTED,6.7,
12961,71289684,12051186,1525262074,50000,Refinance existing loans,REJECTED,7.0,
12965,52790098,18193342,1526886210,290000,Buying a pet,REJECTED,8.7,
12968,45548967,80775676,1527471879,50000,Refinance existing loans,ACCEPTED,7.0,
12969,58641377,55240535,1526659256,300000,Home purchase,REJECTED,8.7,
13044,41053020,53395024,1527709912,190000,Home purchase,ACCEPTED,8.7,
13083,34135215,21056017,1526937037,240000,Buying a pet,REJECTED,8.7,"(11323610,)"
13090,91525618,47323730,1525287763,210000,Home purchase,ACCEPTED,8.7,
13125,59392952,55349768,1526185120,260000,Buying a pet,REJECTED,6.7,"(86180926,)"
13158,80934625,26327688,1526162709,30000,Home purchase,REJECTED,8.7,
13164,21671330,1635638,1526512065,20000,Buying a pet,REJECTED,8.7,
13172,15277601,9533482,1527369678,230000,Buying a pet,REJECTED,8.7,
13174,37902433,97123494,1526236273,190000,Buying a pet,ACCEPTED,7.0,
13207,94877442,65859152,1526441129,190000,home purchase,REJECTED,14.0,
13213,26206360,80332678,1526985829,40000,Home purchase,ACCEPTED,8.7,
13234,97276858,16626539,1525825421,30000,Buying a pet,ACCEPTED,7.0,
13266,97096697,90127225,1527577412,260000,Refinance existing loans,REJECTED,6.7,
13274,46593524,20971280,1526874812,300000,Refinance existing loans,REJECTED,6.7,
13298,64322644,15341422,1526205182,100000,Refinance existing loans,REJECTED,6.7,"(50174697,)"
13325,49207525,71456417,1527150460,30000,Home purchase,REJECTED,7.0,"(41816999,)"
13356,83149082,34667292,1525528082,180000,home purchase,REJECTED,7.0,
13435,85649465,54961756,1527111416,190000,Home purchase,ACCEPTED,8.7,
13502,65201938,99638124,1526027729,100000,buying a pet,REJECTED,14.0,
13525,1303844,16447453,1527474556,80000,Refinance existing loans,ACCEPTED,8.7,
13536,95888612,29845566,1527402575,90000,Refinance existing loans,ACCEPTED,7.0,"(23599593,)"
13562,95641289,64340640,1525916494,290000,Refinance existing loans,ACCEPTED,14.0,
13565,87755312,29444226,1526756428,20000,Refinance existing loans,ACCEPTED,7.0,"(54596113,)"
13567,80041261,65934082,1526204932,30000,Home purchase,ACCEPTED,14.0,"(87667826,)"
13589,29715851,63849734,1525741339,200000,Buying a pet,REJECTED,8.7,"(15702245,)"
13663,93243719,62503526,1526015036,100000,home purchase,REJECTED,6.7,
13695,86629631,77126361,1527598357,90000,Refinance existing loans,ACCEPTED,7.0,"(46745257,)"
13838,78765713,49557737,1525231736,80000,Refinance existing loans,ACCEPTED,8.7,"(43254107,)"
13892,11365216,38596711,1525185814,300000,Home purchase,ACCEPTED,7.0,
13904,37885547,97096365,1526434825,180000,Refinance existing loans,ACCEPTED,8.7,
13915,48216705,70265685,1527160866,100000,Refinance existing loans,REJECTED,7.0,
13916,98280378,28686585,1525678336,170000,Buying a pet,ACCEPTED,14.0,"(79341118,)"
13962,61189381,84386215,1525932124,240000,Buying a pet,REJECTED,7.0,"(67071386,)"
13972,75012610,9222381,1525210846,190000,Buying a pet,REJECTED,8.7,
13981,95360296,64525232,1527125129,170000,Refinance existing loans,REJECTED,8.7,
13996,89501778,21032807,1525420901,100000,Refinance existing loans,ACCEPTED,14.0,
14005,8983130,59588317,1526802245,280000,Refinance existing loans,ACCEPTED,14.0,
14016,33393039,21087081,1526791409,50000,Refinance existing loans,ACCEPTED,7.0,
14022,31664820,67544778,1527288873,80000,Home purchase,REJECTED,8.7,"(76032058,)"
14070,56458149,78004431,1527271962,100000,Home purchase,ACCEPTED,8.7,
14071,85049958,78004431,1526228231,220000,Buying a pet,REJECTED,14.0,
14075,68989638,21905451,1525266830,80000,home purchase,REJECTED,8.7,"(76551797,)"
14106,21867791,32126325,1527085857,20000,Refinance existing loans,REJECTED,7.0,
14133,84110719,58085631,1527493768,280000,Home purchase,REJECTED,14.0,"(66710166,)"
14140,34380316,17996465,1526392272,240000,buying a pet,REJECTED,6.7,
14149,10347621,42238120,1525371391,70000,Refinance existing loans,REJECTED,14.0,
14150,13733627,39872929,1526417489,190000,Buying a pet,REJECTED,7.0,
14194,29648296,49786081,1527595018,170000,Home purchase,ACCEPTED,8.7,
14271,42985896,63790119,1527040388,230000,Refinance existing loans,ACCEPTED,8.7,
14296,33903541,46522438,1526623554,250000,home purchase,ACCEPTED,7.0,
14377,99170231,31187266,1525314610,270000,Buying a pet,ACCEPTED,7.0,"(20449632,)"
14393,92459651,96785425,1527547255,230000,Home purchase,ACCEPTED,6.7,"(93922296,)"
14429,59060350,71619330,1526059562,200000,Refinance existing loans,REJECTED,6.7,
14474,26663071,26660742,1526615253,40000,Refinance existing loans,ACCEPTED,7.0,
14530,62276471,12713728,1526783878,210000,Buying a pet,ACCEPTED,6.7,
14531,38935386,12713728,1527532324,60000,Refinance existing loans,REJECTED,7.0,"(16813496,)"
14603,29008152,26014484,1526476917,100000,Buying a pet,REJECTED,8.7,
14650,99573217,94030175,1527056922,260000,Home purchase,ACCEPTED,6.7,
14655,96267134,98356984,1526061920,20000,Buying a pet,ACCEPTED,6.7,
14722,81400943,76748593,1526252277,150000,buying a pet,REJECTED,7.0,
14747,90684899,28757829,1525829459,180000,Refinance existing loans,ACCEPTED,7.0,
14757,48387881,46624312,1525612130,120000,Refinance existing loans,ACCEPTED,6.7,"(505798,)"
14776,25778682,41812313,1526643515,210000,Refinance existing loans,ACCEPTED,14.0,"(27838826,)"
14791,61623334,21736193,1525754432,70000,home purchase,REJECTED,7.0,"(31523597,)"
14870,99539835,4434465,1527380540,20000,Home purchase,REJECTED,8.7,
14877,5630684,32761848,1525396462,120000,Home purchase,REJECTED,7.0,
14879,78465741,13377014,1526829229,100000,Buying a pet,ACCEPTED,6.7,"(23974113,)"
14901,78387791,10667435,1525669584,210000,Refinance existing loans,ACCEPTED,8.7,
14902,59557137,73339694,1526736798,240000,Buying a pet,ACCEPTED,14.0,
14905,72382344,93345943,1527067121,220000,Refinance existing loans,REJECTED,6.7,
14916,47981441,13050721,1525988735,20000,Home purchase,REJECTED,14.0,"(1843539,)"
14929,63894335,77872726,1526214430,220000,Buying a pet,REJECTED,6.7,
14932,18904418,89146341,1525768208,240000,Refinance existing loans,ACCEPTED,6.7,
14939,99564119,42376291,1527469253,300000,Refinance existing loans,ACCEPTED,14.0,
14994,11419097,2775581,1527189028,90000,Buying a pet,REJECTED,6.7,"(27945333,)"
8,81266211,60718455,1529905239,40000,Home purchase,REJECTED,6.7,
22,83725389,71533287,1527968962,120000,Refinance existing loans,REJECTED,14.0,
30,68679095,8266517,1529352803,270000,Refinance existing loans,REJECTED,7.0,
48,82321874,95072458,1529766446,270000,Refinance existing loans,ACCEPTED,14.0,
131,26251121,40802511,1529364505,260000,Buying a pet,ACCEPTED,14.0,
132,92272993,39014766,1528048681,290000,Home purchase,ACCEPTED,6.7,"(66497851,)"
153,15242121,30563191,1527989926,90000,Buying a pet,ACCEPTED,7.0,
195,8899253,23681259,1530210437,180000,Home purchase,ACCEPTED,7.0,
233,73124704,44044270,1528509446,300000,Buying a pet,REJECTED,6.7,"(26094692,)"
244,49637705,43667194,1529758566,280000,Home purchase,REJECTED,8.7,
261,13378629,23534415,1528871002,70000,Refinance existing loans,REJECTED,7.0,
277,27280494,9614044,1529195243,120000,Home purchase,ACCEPTED,7.0,
336,87829587,56870909,1528507609,80000,Refinance existing loans,REJECTED,8.7,"(14949437,)"
361,61341460,61466968,1530180281,100000,Buying a pet,ACCEPTED,7.0,
384,23624599,74590388,1528336753,210000,Home purchase,REJECTED,6.7,
429,91513728,12609249,1528667386,50000,Home purchase,REJECTED,8.7,"(83541063,)"
470,75240967,38908371,1528317754,240000,home purchase,REJECTED,14.0,
572,54850622,79707936,1528780971,170000,Refinance existing loans,REJECTED,6.7,"(63026588,)"
584,93690923,40977002,1528011732,300000,Refinance existing loans,REJECTED,14.0,
587,2259217,90738277,1529550976,290000,Home purchase,ACCEPTED,6.7,
613,87537676,96042951,1529860997,210000,Buying a pet,ACCEPTED,8.7,
663,7478922,93428445,1527826268,190000,Refinance existing loans,REJECTED,6.7,
668,29175851,36813297,1527829532,80000,Refinance existing loans,REJECTED,14.0,
671,13221742,53425497,1528703919,250000,buying a pet,ACCEPTED,14.0,"(76801174,)"
674,5472013,65155764,1527980102,170000,Buying a pet,REJECTED,6.7,
691,36712591,40900483,1529754282,120000,Buying a pet,REJECTED,6.7,
722,25936780,64162173,1528724477,90000,Buying a pet,REJECTED,7.0,
758,62830576,35967558,1528975810,120000,Home purchase,ACCEPTED,7.0,"(42216192,)"
791,20584003,48245924,1530225315,220000,buying a pet,ACCEPTED,6.7,
814,58943984,821678,1528639534,250000,Refinance existing loans,ACCEPTED,8.7,"(56747216,)"
833,73541317,43638092,1529481000,100000,Home purchase,ACCEPTED,6.7,"(87468704,)"
851,11280635,29591113,1527892601,190000,home purchase,REJECTED,14.0,
884,49186269,40768860,1529682640,70000,buying a pet,ACCEPTED,6.7,
890,36604148,36361197,1530213724,150000,Buying a pet,REJECTED,14.0,"(88367682,)"
922,49800968,49645826,1529397356,260000,Buying a pet,ACCEPTED,14.0,"(71322139,)"
933,21556882,48345617,1529205669,230000,Buying a pet,REJECTED,8.7,"(66083833,)"
958,20220637,83621513,1528163922,180000,home purchase,REJECTED,6.7,"(50342290,)"
1001,622366,60099743,1529162453,260000,Home purchase,ACCEPTED,14.0,"(31778339,)"
1106,20856184,29466377,1529883856,240000,Refinance existing loans,ACCEPTED,6.7,
1208,1265976,52681447,1529149637,50000,home purchase,ACCEPTED,6.7,
1215,4274447,28203645,1529243666,180000,home purchase,REJECTED,8.7,"(5854387,)"
1229,36732678,50816963,1528996495,120000,buying a pet,ACCEPTED,7.0,"(96584347,)"
1253,68913505,96612809,1528757859,100000,Refinance existing loans,ACCEPTED,7.0,
1258,84379896,62449002,1528081560,180000,Refinance existing loans,ACCEPTED,6.7,
1331,4965016,69370634,1530229311,290000,Home purchase,REJECTED,6.7,
1332,16234656,69370634,1527885068,280000,Buying a pet,ACCEPTED,6.7,
1338,2166233,78279070,1528973247,150000,Refinance existing loans,ACCEPTED,7.0,"(30653891,)"
1354,77702564,16827083,1528469645,40000,Refinance existing loans,ACCEPTED,6.7,"(11344223,)"
1357,80616901,9938077,1528729268,80000,Refinance existing loans,ACCEPTED,7.0,
1368,34722710,83991227,1529942065,50000,Home purchase,REJECTED,6.7,
1413,91284031,23014142,1529123104,230000,Home purchase,ACCEPTED,14.0,
1415,65691325,9056168,1530307586,170000,buying a pet,ACCEPTED,8.7,
1416,28180969,35790707,1528578264,30000,buying a pet,ACCEPTED,8.7,
1454,58697293,97004852,1529804893,210000,buying a pet,REJECTED,8.7,
1463,3637902,69094241,1529756612,220000,Home purchase,REJECTED,7.0,
1490,34931323,35493449,1529676167,280000,Refinance existing loans,ACCEPTED,8.7,
